Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,Consumer,United States,Greensboro,North Carolina,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5.00,0.70,-39.46,2014,March,-0.77
CA-2017-146024,3/2/2017,3/8/2017,Standard Class,SC-20770,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.98,4.00,0.20,-1.40,2017,March,-0.20
CA-2017-146024,3/2/2017,3/8/2017,Standard Class,SC-20770,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.22,7.00,0.80,-20.17,2017,March,-1.65
CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.98,2.00,0.20,-24.50,2016,November,-0.25
CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.40,6.00,0.20,19.50,2016,November,0.31
CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Corporate,United States,Baltimore,Maryland,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2.00,0.00,9.39,2014,April,0.45
CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Corporate,United States,Baltimore,Maryland,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9.00,0.00,129.38,2014,April,0.26
CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Corporate,United States,Baltimore,Maryland,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2.00,0.00,1.50,2014,April,0.28
CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Corporate,United States,Baltimore,Maryland,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1.00,0.00,1.51,2014,April,0.48
CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Consumer,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9.00,0.00,180.77,2015,November,0.49
CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Consumer,United States,Los Angeles,California,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.70,5.00,0.00,6.62,2015,November,0.45
CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Consumer,United States,New York City,New York,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3.00,0.00,14.99,2016,November,0.25
CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Consumer,United States,New York City,New York,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1.00,0.00,20.84,2016,November,0.25
CA-2015-111094,7/9/2015,7/13/2015,Standard Class,CB-12535,Corporate,United States,Franklin,Massachusetts,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2.00,0.00,3.03,2015,July,0.46
CA-2015-111094,7/9/2015,7/13/2015,Standard Class,CB-12535,Corporate,United States,Franklin,Massachusetts,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3.00,0.00,59.01,2015,July,0.48
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4.00,0.00,107.72,2017,September,0.49
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6.00,0.00,9.82,2017,September,0.10
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8.00,0.00,15.53,2017,September,0.47
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3.00,0.00,25.22,2017,September,0.29
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3.00,0.00,64.79,2015,February,0.48
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2.00,0.00,195.99,2015,February,0.28
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Corporate,United States,Kenosha,Wisconsin,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5.00,0.00,26.59,2015,February,0.19
CA-2014-102008,9/30/2014,10/4/2014,Standard Class,RA-19915,Consumer,United States,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1.00,0.00,24.47,2014,September,0.50
CA-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,Consumer,United States,Madison,Wisconsin,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8.00,0.00,673.88,2014,December,0.24
CA-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,Consumer,United States,Madison,Wisconsin,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4.00,0.00,12.59,2014,December,0.27
CA-2014-104773,12/8/2014,12/13/2014,Standard Class,TB-21175,Corporate,United States,Houston,Texas,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.42,2.00,0.20,6.04,2014,December,0.10
CA-2016-140774,9/5/2016,9/10/2016,Standard Class,BE-11455,Home Office,United States,Olathe,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3.00,0.00,26.99,2016,September,0.25
US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Home Office,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8.00,0.00,16.60,2017,August,0.26
US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Home Office,United States,New York City,New York,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3.00,0.00,100.91,2017,August,0.29
US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Home Office,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.01,6.00,0.20,11.57,2017,August,0.31
CA-2016-100965,7/7/2016,7/11/2016,Standard Class,RM-19375,Consumer,United States,San Jose,California,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5.00,0.00,73.32,2016,July,0.34
CA-2016-121034,8/8/2016,8/10/2016,Second Class,JF-15565,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.17,4.00,0.20,3.63,2016,August,0.33
CA-2016-121034,8/8/2016,8/10/2016,Second Class,JF-15565,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.95,3.00,0.20,17.53,2016,August,0.33
CA-2016-149461,11/13/2016,11/19/2016,Standard Class,AS-10135,Home Office,United States,Auburn,Washington,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1.00,0.00,1.50,2016,November,0.36
CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.61,1.00,0.70,-4.30,2017,September,-0.77
CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.74,7.00,0.20,-1049.34,2017,September,-0.23
CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.98,2.00,0.20,23.00,2017,September,0.29
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.94,7.00,0.20,257.59,2016,December,0.10
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Corporate,United States,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7.00,0.00,21.77,2016,December,0.48
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7.00,0.00,76.27,2016,December,0.30
CA-2016-164938,2/11/2016,2/13/2016,First Class,PB-19210,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7.00,0.00,0.70,2016,February,0.01
CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.16,7.00,0.60,-12.12,2016,October,-0.75
CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.82,3.00,0.20,17.82,2016,October,0.33
CA-2014-132612,6/9/2014,6/11/2014,Second Class,FO-14305,Consumer,United States,Harrisonburg,Virginia,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.30,7.00,0.00,245.02,2014,June,0.17
US-2017-161193,11/20/2017,11/26/2017,Standard Class,BT-11680,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.60,5.00,0.20,28.13,2017,November,0.36
US-2017-161193,11/20/2017,11/26/2017,Standard Class,BT-11680,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.66,2.00,0.20,1.57,2017,November,0.34
CA-2015-131597,9/14/2015,9/18/2015,Standard Class,SP-20620,Corporate,United States,Los Angeles,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.14,3.00,0.20,-8.51,2015,September,-0.05
CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Consumer,United States,Seattle,Washington,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2.00,0.00,3.47,2015,June,0.47
CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Consumer,United States,Seattle,Washington,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2.00,0.00,3.06,2015,June,0.33
CA-2015-125423,12/13/2015,12/15/2015,Second Class,MC-17575,Consumer,United States,Los Angeles,California,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2.00,0.00,4.58,2015,December,0.46
US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.60,2.00,0.80,-166.32,2014,May,-2.20
US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2.00,0.60,-24.19,2014,May,-0.83
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06,6.00,0.80,-225.56,2016,February,-2.45
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.98,4.00,0.20,1.83,2016,February,0.26
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.96,3.00,0.30,-2.70,2016,February,-0.04
CA-2016-168956,2/16/2016,2/20/2016,Standard Class,EA-14035,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.18,1.00,0.20,1.81,2016,February,0.35
CA-2016-167507,12/22/2016,12/28/2016,Standard Class,SA-20830,Consumer,United States,Redmond,Oregon,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10.00,0.70,-25.06,2016,December,-0.80
CA-2016-167507,12/22/2016,12/28/2016,Standard Class,SA-20830,Consumer,United States,Redmond,Oregon,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4.00,0.20,3.11,2016,December,0.26
CA-2016-167507,12/22/2016,12/28/2016,Standard Class,SA-20830,Consumer,United States,Redmond,Oregon,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.78,1.00,0.20,4.84,2016,December,0.21
CA-2016-109344,2/8/2016,2/11/2016,Second Class,CH-12070,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.98,3.00,0.20,126.90,2016,February,0.11
US-2015-140851,7/13/2015,7/15/2015,Second Class,ND-18460,Corporate,United States,Macon,Georgia,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6.00,0.00,18.66,2015,July,0.48
CA-2014-103373,5/18/2014,5/24/2014,Standard Class,BS-11755,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.80,2.00,0.40,-168.96,2014,May,-0.22
CA-2017-145884,10/21/2017,10/21/2017,Same Day,SL-20155,Home Office,United States,Muskogee,Oklahoma,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8.00,0.00,374.38,2017,October,0.26
CA-2017-145884,10/21/2017,10/21/2017,Same Day,SL-20155,Home Office,United States,Muskogee,Oklahoma,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1.00,0.00,62.91,2017,October,0.24
CA-2015-131422,11/5/2015,11/9/2015,Standard Class,GB-14530,Corporate,United States,Monroe,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.00,3.00,0.20,25.88,2015,November,0.13
CA-2017-162691,8/1/2017,8/7/2017,Standard Class,AS-10045,Corporate,United States,Austin,Texas,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.98,3.00,0.40,-264.00,2017,August,-0.18
CA-2017-162691,8/1/2017,8/7/2017,Standard Class,AS-10045,Corporate,United States,Austin,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.29,7.00,0.20,12.70,2017,August,0.35
CA-2014-141278,6/21/2014,6/24/2014,First Class,RM-19375,Consumer,United States,Meriden,Connecticut,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.40,5.00,0.00,6.21,2014,June,0.29
CA-2017-122693,2/19/2017,2/21/2017,Second Class,NH-18610,Corporate,United States,Roswell,Georgia,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7.00,0.00,361.30,2017,February,0.29
CA-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.54,3.00,0.20,5.92,2014,August,0.34
CA-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.13,4.00,0.20,12.14,2014,August,0.28
CA-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,Corporate,United States,Charlotte,North Carolina,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1.00,0.20,10.22,2014,August,0.16
CA-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,Corporate,United States,Charlotte,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,2.00,0.20,29.36,2014,August,0.38
CA-2016-157763,7/18/2016,7/23/2016,Standard Class,KH-16330,Corporate,United States,Bowling Green,Kentucky,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1.00,0.00,39.43,2016,July,0.28
CA-2015-135391,2/9/2015,2/11/2015,Second Class,FA-14230,Corporate,United States,San Antonio,Texas,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.10,4.00,0.20,13.53,2015,February,0.34
CA-2015-135391,2/9/2015,2/11/2015,Second Class,FA-14230,Corporate,United States,San Antonio,Texas,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.78,2.00,0.60,-30.59,2015,February,-0.75
US-2017-113852,7/29/2017,8/2/2017,Standard Class,GW-14605,Consumer,United States,Seattle,Washington,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3.00,0.00,11.77,2017,July,0.13
US-2017-158512,1/12/2017,1/17/2017,Second Class,DA-13450,Home Office,United States,Washington,District of Columbia,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6.00,0.00,19.24,2017,January,0.48
US-2017-158512,1/12/2017,1/17/2017,Second Class,DA-13450,Home Office,United States,Washington,District of Columbia,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2.00,0.00,15.83,2017,January,0.42
CA-2017-128370,9/10/2017,9/10/2017,Same Day,FH-14275,Corporate,United States,Los Angeles,California,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.35,3.00,0.20,27.18,2017,September,0.08
CA-2017-128370,9/10/2017,9/10/2017,Same Day,FH-14275,Corporate,United States,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2.00,0.20,2.25,2017,September,0.31
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1.00,0.00,9.73,2015,July,0.28
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.20,5.00,0.00,124.68,2015,July,0.15
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.40,5.00,0.00,11.88,2015,July,0.45
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7.00,0.00,49.11,2015,July,0.46
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2.00,0.00,45.98,2015,July,0.47
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,Consumer,United States,South Bend,Indiana,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.40,5.00,0.00,38.18,2015,July,0.27
CA-2014-114643,6/13/2014,6/17/2014,Standard Class,FM-14215,Corporate,United States,Los Angeles,California,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3.00,0.00,4.79,2014,June,0.33
